Filename,Gate count,Depth,2qb gate count,2qb depth,Time elapsed
cm82a_208.qasm,994,747,710,614,0.23013199999999756
pf1_50_before.qasm,1076,676,776,521,0.9075489999999995
pf1_50_after.qasm,1090,692,790,535,0.757476999999998
sf_274.qasm,1021,741,683,584,0.3831180000000032
sf_276.qasm,1029,743,691,596,0.35923700000000025
pf2_30_before.qasm,1192,997,774,745,0.6911039999999993
con1_216.qasm,1479,1063,1064,869,0.47798400000000285
wim_266.qasm,1433,956,999,777,0.4240729999999999
rd53_130.qasm,1494,1084,1044,892,0.47604399999999814
pf2_40_before.qasm,1162,888,605,558,0.816710999999998
pf2_20_after.qasm,2035,1404,1374,1066,0.7888530000000031
f2_232.qasm,1867,1391,1339,1165,0.44065000000000154
cm152a_212.qasm,1784,1304,1250,1059,0.4672729999999987
rd53_251.qasm,1793,1293,1228,1052,0.5891230000000007
hwb5_53.qasm,1888,1449,1300,1173,0.5384609999999981
pf2_50_before.qasm,2152,1551,1455,1143,1.3910280000000057
pf4_10_before.qasm,1994,1761,1430,1371,0.7854310000000027
cm42a_207.qasm,2515,1747,1736,1398,0.672696000000002
pm1_249.qasm,2515,1747,1736,1398,0.6557970000000068
pf2_30_after.qasm,2780,1774,1777,1292,1.1693079999999938
dc1_220.qasm,2966,2077,2125,1704,0.714847000000006
squar5_261.qasm,3076,2164,2201,1799,0.737006000000008
pf2_40_after.qasm,2560,1642,1217,972,1.6733520000000013
pf4_20_before.qasm,4091,3509,2947,2753,1.842135000000006
pf4_10_after.qasm,4357,2844,2806,2096,1.6496259999999978
pf2_50_after.qasm,5251,3184,3570,2368,3.2724989999999963
sqrt8_260.qasm,5097,3638,3782,3065,1.3720630000000043
z4_268.qasm,4881,3460,3541,2917,1.3652580000000043
radd_250.qasm,5282,3772,3876,3174,1.2235020000000034
adr4_197.qasm,5840,4181,4341,3528,1.5429949999999977
sym6_145.qasm,5794,4417,4091,3643,1.392273000000003
pf4_30_before.qasm,5552,4818,3830,3681,3.182572999999998
misex1_241.qasm,7491,5502,5385,4535,1.9910789999999992
rd73_252.qasm,8691,6133,6372,5143,2.3287519999999944
pf4_20_after.qasm,9164,6066,5947,4628,3.7873770000000064
cycle10_2_110.qasm,10342,7743,7696,6558,2.632204999999999
hwb6_56.qasm,9964,7247,7022,5944,2.7140600000000035
square_root_7.qasm,10753,7656,8569,6734,3.4282400000000166
pf4_30_after.qasm,13707,8771,8822,6453,6.6042830000000095
ham15_107.qasm,14748,10715,10925,9103,3.8683969999999874
dc2_222.qasm,15779,11846,11647,9984,4.227035999999998
