Filename,Gate count,Depth,2qb gate count,2qb depth,Time elapsed
pf1_50_before.qasm,650,454,300,300,3.9600790000000075
pf1_50_after.qasm,650,454,300,300,3.780890999999997
sf_274.qasm,674,396,336,300,4.259243999999995
sf_276.qasm,674,397,336,301,4.199879999999979
pf2_30_before.qasm,750,545,358,358,4.542369000000008
con1_216.qasm,831,458,415,346,5.5241729999999905
wim_266.qasm,861,466,427,352,5.532161000000002
rd53_130.qasm,898,509,448,383,5.685597999999999
pf2_40_before.qasm,1000,725,478,478,6.012673000000007
pf2_20_after.qasm,1066,640,516,414,6.34930700000001
f2_232.qasm,1053,597,525,449,6.8269710000000146
cm152a_212.qasm,1066,613,532,461,6.696006000000011
rd53_251.qasm,1131,650,564,492,7.084246999999976
hwb5_53.qasm,1185,700,598,535,7.505932999999999
pf2_50_before.qasm,1250,905,598,598,7.505899999999997
pf4_10_before.qasm,1178,913,582,582,8.17056100000002
cm42a_207.qasm,1550,842,771,634,10.797691999999984
pm1_249.qasm,1550,842,771,634,10.738220000000013
pf2_30_after.qasm,1596,940,776,614,9.838390000000004
dc1_220.qasm,1674,935,833,705,11.993516
squar5_261.qasm,1744,952,869,720,12.271038999999973
pf2_40_after.qasm,2126,1240,1036,814,14.995470000000012
pf4_20_before.qasm,2348,1813,1182,1182,15.495875000000012
pf4_10_after.qasm,2480,1564,1192,982,17.06958499999996
pf2_50_after.qasm,2656,1540,1296,1014,18.838351999999986
sqrt8_260.qasm,2632,1489,1314,1121,28.706073999999944
z4_268.qasm,2685,1477,1343,1112,28.89978199999996
radd_250.qasm,2812,1606,1405,1210,26.57186499999989
adr4_197.qasm,3002,1657,1498,1249,26.076467000000093
sym6_145.qasm,3404,1985,1701,1499,29.572659000000044
pf4_30_before.qasm,2866,2179,1430,1430,36.10869099999991
misex1_241.qasm,4206,2391,2100,1797,36.72115199999996
rd73_252.qasm,4641,2599,2319,1963,40.2662489999999
pf4_20_after.qasm,4444,2578,2172,1662,50.93132700000001
cycle10_2_110.qasm,5297,3024,2644,2271,47.07478200000003
hwb6_56.qasm,5898,3387,2952,2559,53.44257999999991
square_root_7.qasm,5292,2955,3089,2520,52.394710999999916
pf4_30_after.qasm,5952,3487,2921,2273,69.94823099999985
ham15_107.qasm,7684,4334,3856,3270,68.09255500000017
dc2_222.qasm,8264,4682,4131,3518,71.994684
