Filename,Gate count,Depth,2qb gate count,2qb depth,Time elapsed
ising_model_16.qasm,1127.0,216.0,224.0,70.0,11.993612051010132
mod8-10_178.qasm,1149.0,582.0,210.0,172.0,16.580997943878174
rd84_142.qasm,1361.0,420.0,275.0,147.0,18.494930744171143
ex3_229.qasm,1318.0,706.0,249.0,215.0,20.37140393257141
4gt4-v0_73.qasm,1223.0,645.0,222.0,192.0,2575.861321926117
pf1_30_after.qasm,,,,,
pf1_30_before.qasm,,,,,
mod8-10_177.qasm,1412.0,738.0,255.0,218.0,23.45978808403015
alu-v2_31.qasm,1524.0,800.0,265.0,229.0,22.012364864349365
rd53_131.qasm,1496.0,756.0,251.0,211.0,21.925453901290894
C17_204.qasm,1570.0,742.0,291.0,238.0,21.807098150253296
cnt3-5_180.qasm,1758.0,712.0,351.0,251.0,22.712327241897583
alu-v2_30.qasm,1697.0,832.0,306.0,239.0,18.997365951538086
mod5adder_127.qasm,1795.0,918.0,327.0,274.0,26.302165031433105
qft_16.qasm,791.0,188.0,310.0,110.0,23.253072023391724
pf1_40_before.qasm,,,,,
pf2_20_before.qasm,,,,,
pf1_40_after.qasm,,,,,
rd53_133.qasm,1861.0,933.0,330.0,278.0,26.58324122428894
pf2_10_after.qasm,1664.0,1038.0,452.0,362.0,35.059672832489014
majority_239.qasm,1930.0,974.0,330.0,279.0,25.86149787902832
ex2_227.qasm,1964.0,1023.0,353.0,305.0,28.076879739761353
cm82a_208.qasm,2106.0,978.0,353.0,287.0,26.411635875701904
pf1_50_before.qasm,,,,,
pf1_50_after.qasm,,,,,
sf_274.qasm,2541.0,1330.0,454.0,398.0,32.84366703033447
sf_276.qasm,2526.0,1307.0,448.0,379.0,32.2438440322876
pf2_30_before.qasm,,,,,
con1_216.qasm,3298.0,1545.0,648.0,493.0,47.79428291320801
wim_266.qasm,3378.0,1663.0,665.0,554.0,46.944506883621216
rd53_130.qasm,3330.0,1643.0,600.0,494.0,47.22896385192871
pf2_40_before.qasm,,,,,
pf2_20_after.qasm,,,,,
f2_232.qasm,3892.0,1939.0,693.0,584.0,54.78584599494934
cm152a_212.qasm,4203.0,2122.0,836.0,702.0,72.70221781730652
rd53_251.qasm,4323.0,2167.0,841.0,709.0,70.76128005981445
hwb5_53.qasm,4398.0,2336.0,878.0,754.0,69.21037793159485
pf2_50_before.qasm,,,,,
pf4_10_before.qasm,4287.0,2861.0,1182.0,1048.0,97.37751388549805
cm42a_207.qasm,6104.0,2752.0,1001.0,777.0,80.42869710922241
pm1_249.qasm,6013.0,2776.0,1033.0,809.0,86.73731303215027
pf2_30_after.qasm,,,,,
dc1_220.qasm,6456.0,3200.0,1295.0,1057.0,110.39722800254822
squar5_261.qasm,6970.0,3298.0,1355.0,1028.0,106.06132626533508
pf2_40_after.qasm,,,,,
pf4_20_before.qasm,,,,,
pf4_10_after.qasm,7428.0,4441.0,2032.0,1600.0,160.37038111686707
pf2_50_after.qasm,,,,,
sqrt8_260.qasm,10657.0,5251.0,2227.0,1787.0,195.13898706436157
z4_268.qasm,10452.0,5109.0,2158.0,1724.0,191.8963770866394
radd_250.qasm,10994.0,5433.0,2239.0,1809.0,174.35369896888733
adr4_197.qasm,11887.0,5727.0,2512.0,2005.0,141.7634391784668
sym6_145.qasm,12609.0,6504.0,2225.0,1917.0,141.42042899131775
pf4_30_before.qasm,,,,,
misex1_241.qasm,16545.0,8040.0,3232.0,2624.0,249.3350110054016
rd73_252.qasm,18353.0,9006.0,3646.0,2923.0,2642.953127145767
pf4_20_after.qasm,,,,,
cycle10_2_110.qasm,20619.0,10378.0,4311.0,3577.0,460.60770297050476
hwb6_56.qasm,21930.0,11087.0,3884.0,3267.0,401.6195101737976
square_root_7.qasm,,,,,
pf4_30_after.qasm,,,,,
ham15_107.qasm,,,,,
dc2_222.qasm,,,,,
